1,502,337,600,337
2,494,338,592,337
3,493,338,592,336
4,493,337,592,337
5,493,338,592,337
6,493,338,592,337
7,494,338,593,337
8,494,338,592,337
9,494,338,592,337
10,493,338,593,337
11,494,338,592,337
12,494,338,593,337
13,494,338,592,337
14,494,338,593,337
15,494,338,593,337
16,494,338,593,337
17,494,338,593,337
18,494,338,594,337
19,495,337,594,337
20,495,338,594,337
21,494,337,593,337
22,495,337,593,337
23,495,338,594,337
24,495,338,593,337
25,495,338,593,337
26,494,337,594,336
27,494,337,594,336
28,495,337,593,336
29,495,337,594,336
30,494,337,594,336
31,494,337,593,336
32,495,337,593,336
33,494,336,593,336
34,494,336,593,336
35,495,336,593,336
36,494,336,594,336
37,495,337,593,336
38,494,336,594,336
39,494,337,593,335
40,494,337,593,336
41,494,337,593,335
42,494,337,593,336
43,495,337,593,336
44,494,337,593,336
45,494,337,593,336
46,495,337,593,336
47,495,337,592,336
48,495,337,593,336
49,494,337,593,336
50,494,337,593,336
51,494,337,592,336
52,495,337,593,336
53,494,337,593,335
54,494,338,593,336
55,494,337,593,336
56,495,337,594,336
57,495,337,593,336
58,494,338,593,337
59,494,337,593,336
60,495,337,594,336
61,494,338,594,336
62,494,338,593,337
63,494,338,593,336
64,494,337,594,336
65,495,338,593,337
66,494,338,593,337
67,494,338,594,337
68,494,338,593,337
69,494,338,593,337
70,494,338,593,337
71,494,337,593,336
72,494,338,593,337
73,494,338,593,336
74,495,338,593,337
75,494,338,593,337
76,494,338,593,337
77,494,338,593,337
78,495,338,594,337
79,494,338,594,337
80,494,338,593,337
81,494,338,593,337
82,495,338,593,337
83,495,338,593,337
84,495,338,593,337
85,495,339,594,338
86,494,339,594,337
87,494,338,593,337
88,494,338,594,337
89,494,338,594,337
90,494,338,593,337
91,494,338,594,337
92,495,338,594,337
93,494,338,593,337
94,495,338,594,337
95,495,337,594,337
96,494,338,594,337
97,495,337,594,336
98,494,338,593,337
99,494,337,593,336
100,495,338,593,337
101,494,338,594,337
102,495,337,594,337
103,494,338,593,337
104,494,338,594,337
105,494,338,593,337
106,495,338,593,337
107,495,338,593,337
108,494,338,593,337
109,494,338,594,337
110,494,338,593,337
111,495,338,594,337
112,494,338,593,337
113,494,338,594,337
114,494,338,594,337
115,494,337,594,336
116,494,338,594,337
117,494,339,594,337
118,495,339,594,337
119,494,338,593,337
120,494,338,594,337
121,494,338,593,337
122,494,338,593,337
123,494,338,593,337
124,494,339,593,337
125,494,338,593,337
126,494,338,594,337
127,495,339,594,337
128,495,338,594,337
129,494,339,594,337
130,494,339,594,337
131,495,339,594,337
132,495,339,593,337
133,495,339,594,337
134,495,338,593,337
135,494,339,594,337
136,495,339,593,338
137,494,338,594,337
138,495,338,594,337
139,493,338,594,337
140,494,338,593,337
141,494,338,593,337
142,495,338,593,337
143,494,338,594,337
144,493,338,594,337
145,494,338,594,337
146,494,338,593,337
147,494,338,593,337
148,495,339,593,337
149,494,338,594,337
150,495,338,593,337
151,495,339,594,337
152,495,338,594,337
153,495,338,594,337
154,495,338,594,337
155,495,338,594,337
156,495,338,594,337
157,495,338,593,337
158,495,338,594,336
159,495,338,594,337
160,495,337,594,336
161,495,338,594,336
162,496,337,594,336
163,496,337,594,336
164,496,337,594,335
165,496,337,594,335
166,495,336,594,335
167,495,336,594,334
168,496,335,594,334
169,496,336,594,334
170,496,335,594,333
171,496,335,593,333
172,495,334,595,333
173,496,334,594,333
174,495,334,594,332
175,495,333,594,332
176,495,334,594,332
177,496,333,595,331
178,497,332,594,331
179,496,331,595,330
180,496,331,594,329
181,496,330,595,329
182,496,329,594,328
183,496,329,594,328
184,497,328,594,328
185,496,327,593,327
186,496,328,593,327
187,496,327,593,326
188,495,326,593,325
189,496,327,593,326
190,496,327,592,325
191,496,326,592,325
192,496,325,592,323
193,496,325,591,323
194,495,324,591,323
195,496,324,592,323
196,495,324,592,322
197,496,324,591,323
198,495,324,591,323
199,494,324,591,323
200,495,324,591,322
201,494,324,590,323
202,495,324,591,323
203,494,324,591,323
204,494,324,591,322
205,494,323,591,322
206,495,323,591,322
207,494,324,590,323
208,494,324,590,323
209,494,324,590,323
210,494,324,590,323
211,494,325,590,324
212,494,325,590,324
213,494,325,590,324
214,494,325,590,324
215,494,325,590,324
216,493,325,590,323
217,493,325,590,324
218,493,325,590,325
219,492,325,590,325
220,492,326,590,325
221,493,326,589,325
222,494,326,590,325
223,493,327,589,326
224,492,326,590,325
225,493,326,590,325
226,493,326,590,325
227,493,326,591,325
228,493,326,590,325
229,493,327,590,326
230,493,326,590,325
231,493,327,590,326
232,493,327,589,326
233,493,327,590,326
234,493,327,590,326
235,493,327,590,326
236,492,327,590,326
237,493,327,590,326
238,493,328,590,327
239,493,327,590,326
240,492,327,590,327
241,493,327,590,327
242,492,327,590,327
243,492,328,590,327
244,492,328,590,327
245,493,328,590,327
246,493,328,590,327
247,493,329,590,328
248,493,328,590,327
249,493,328,590,328
250,492,328,590,327
251,492,328,590,327
252,492,328,590,328
253,493,328,590,327
254,492,328,590,327
255,493,328,590,327
256,492,328,590,327
257,492,328,591,327
258,493,328,590,327
259,493,328,590,327
260,493,328,590,327
261,492,328,590,327
262,492,328,590,327
263,492,328,590,327
264,493,328,590,327
265,493,329,591,327
266,493,328,591,327
267,493,328,590,327
268,492,328,590,327
269,493,328,590,327
270,493,328,590,328
271,493,328,591,327
272,493,328,591,327
273,493,328,590,327
274,492,328,590,327
275,493,328,590,327
276,493,329,590,328
277,493,328,591,327
278,493,329,591,328
279,493,328,591,327
280,493,328,590,327
281,493,329,590,328
282,493,328,590,328
283,493,328,590,328
284,493,328,590,327
285,493,328,590,327
286,493,329,590,328
287,493,328,590,328
288,493,328,591,328
289,492,328,590,328
290,493,328,591,327
291,492,328,591,327
292,492,329,591,329
293,493,329,590,328
294,492,329,590,328
295,493,329,591,329
296,493,329,591,329
297,492,329,591,329
298,493,329,591,329
299,493,329,591,329
300,492,329,591,328
301,494,330,591,329
302,493,329,591,329
303,493,330,591,329
304,493,330,591,330
305,494,331,591,330
306,493,330,591,330
307,493,330,592,329
308,493,330,591,331
309,494,330,591,331
310,494,330,592,330
311,493,330,591,331
312,494,330,592,331
313,494,330,592,331
314,494,330,592,330
315,495,329,592,329
316,495,329,592,329
317,495,330,593,330
318,495,329,593,329
319,495,330,593,330
320,495,328,593,329
321,496,329,594,329
322,497,329,594,329
323,496,329,594,330
324,496,330,594,330
325,497,329,595,330
326,497,330,595,330
327,498,329,597,329
328,498,330,596,330
329,498,329,596,329
330,498,329,597,330
331,499,330,597,330
332,499,330,598,331
333,500,329,597,330
334,499,329,598,330
335,500,330,598,331
336,500,329,598,330
337,500,330,599,330
338,500,329,599,329
339,501,329,599,330
340,501,329,599,330
341,501,329,599,329
342,501,329,599,330
343,502,329,599,329
344,501,329,600,330
345,501,329,601,329
346,502,329,600,329
347,502,329,599,330
348,502,329,600,330
349,502,329,601,329
350,501,328,600,329
351,501,330,601,330
352,501,329,600,329
353,502,329,600,330
354,502,330,600,330
355,501,330,600,330
356,501,329,600,329
357,501,329,600,329
358,502,329,600,330
359,501,329,600,330
360,501,329,599,329
361,501,329,600,330
362,501,330,599,330
363,501,330,599,331
364,501,330,600,330
365,501,330,600,331
366,501,330,598,330
367,500,330,599,330
368,500,329,598,330
369,501,330,599,330
370,500,329,598,330
371,500,330,598,331
372,500,330,598,331
373,500,329,598,330
374,500,331,598,331
375,500,330,598,330
376,500,330,597,330
377,500,330,598,330
378,500,329,597,330
379,500,331,597,331
380,499,330,597,330
381,500,330,598,329
382,500,329,597,329
383,499,330,597,330
384,499,329,597,329
385,499,330,597,330
386,499,330,597,330
387,498,330,597,329
388,499,330,596,330
389,499,330,597,329
390,499,330,597,329
391,499,331,596,330
392,498,330,596,330
393,498,330,597,330
394,498,329,596,329
395,500,329,596,329
396,499,329,596,329
397,499,329,596,329
398,499,330,598,329
399,498,330,596,329
400,499,329,595,329
401,498,328,597,327
402,499,329,596,329
403,499,329,595,329
404,498,328,596,327
405,499,328,596,328
406,498,328,595,328
407,498,328,596,328
408,498,328,596,328
409,498,329,596,328
410,497,328,595,327
411,497,328,595,328
412,497,328,595,328
413,497,328,594,328
414,497,328,594,328
415,497,328,594,329
416,497,328,594,328
417,497,328,594,327
418,496,328,593,328
419,496,328,593,327
420,496,328,594,327
421,496,328,593,326
422,496,328,593,327
423,495,327,593,326
424,496,326,593,325
425,494,327,593,326
426,495,327,593,326
427,494,326,591,325
428,493,327,593,326
429,493,327,591,326
430,493,328,591,326
431,492,326,591,326
432,492,327,589,326
433,492,327,590,326
434,492,328,590,327
435,491,328,588,328
436,491,328,588,328
437,490,327,589,326
438,489,326,588,326
439,489,327,588,326
440,489,327,587,326
441,489,327,587,326
442,489,328,586,327
443,489,327,586,326
444,488,327,585,327
445,488,328,585,327
446,488,328,585,328
447,487,327,585,326
448,488,327,584,327
449,486,327,586,326
450,487,328,584,328
451,486,327,585,325
452,486,327,584,326
453,487,327,585,326
454,486,328,585,326
455,486,327,585,326
456,486,327,585,326
457,487,328,585,326
458,485,327,586,325
459,486,327,585,326
460,487,326,585,326
461,487,328,585,328
462,487,329,584,328
463,487,328,586,326
464,488,327,586,326
465,488,328,585,328
466,487,327,586,327
467,488,327,586,326
468,488,327,586,326
469,488,327,586,326
470,488,327,586,327
471,488,328,586,326
472,488,328,586,326
473,488,327,586,326
474,488,328,586,327
475,488,328,587,327
476,488,328,586,327
477,488,329,586,327
478,488,328,586,327
479,488,329,586,328
480,489,329,586,328
481,488,328,587,327
482,488,328,586,327
483,488,328,586,327
484,488,328,586,327
485,488,328,586,327
486,487,328,586,327
487,488,328,585,327
488,487,328,585,326
489,488,328,585,327
490,487,328,585,327
491,487,328,585,327
492,487,328,585,327
493,486,328,585,326
494,486,328,585,327
495,486,328,584,326
496,486,328,584,327
497,486,328,584,326
498,486,327,585,326
499,486,328,584,326
500,486,328,585,326
501,486,328,584,327
502,486,328,584,326
503,486,328,584,326
504,486,328,584,327
505,486,328,584,326
506,486,328,584,326
507,486,328,585,327
508,486,328,584,326
509,486,328,585,326
510,486,328,584,326
511,486,328,584,326
512,486,328,585,326
513,486,328,585,326
514,487,328,585,327
515,487,328,585,327
516,488,328,585,326
517,487,328,585,326
518,488,328,586,327
519,488,328,586,327
520,488,328,585,326
521,488,328,586,327
522,489,328,586,327
523,488,328,587,327
524,488,328,587,327
525,489,328,587,327
526,489,328,587,327
527,489,329,587,328
528,488,329,587,328
529,490,328,588,327
530,490,328,588,327
531,490,329,588,327
532,490,328,588,327
533,490,329,588,328
534,490,329,588,327
535,491,329,588,327
536,490,329,588,327
537,490,329,588,327
538,490,328,588,328
539,490,328,588,327
540,490,328,588,328
541,490,328,588,327
542,491,328,589,328
543,491,328,588,327
544,491,328,588,327
545,490,327,589,326
546,491,327,589,327
547,491,327,589,327
548,492,327,589,327
549,491,327,589,326
550,491,326,589,325
551,492,329,589,328
552,492,327,589,327
553,493,328,588,327
554,493,327,589,326
555,493,327,589,326
556,493,327,589,326
557,493,327,589,326
558,492,324,590,323
559,492,324,590,323
560,492,324,591,322
561,494,325,590,324
